Tomo,"Sushi Bars, Japanese, Restaurants",11,QC,4.0,45.6251692167,-73.8033141308,Rosemere,11
Gionino's Pizzeria,"Pizza, Restaurants",11,OH,4.0,41.3098036,-81.1452345,Hiram,11
Kanda Plus,"Sushi Bars, Restaurants, Tapas Bars, Asian Fusion",11,QC,3.0,45.592348,-73.57094,St-Leonard,11
Louisiana Fried Chicken,"Chicken Wings, Restaurants, Tacos, Food, Mexican, Donuts, Juice Bars & Smoothies, Chicken Shop, Seafood",11,AZ,3.5,33.3917775,-112.0959487,Pheonix AZ,11
Main Street Belly Deli,"Breweries, Coffee & Tea, Food, American (Traditional), Delis, Restaurants",11,IL,4.5,40.0356044068,-87.9583024912,Homer,11
Au P'tit Cochon Santé,"Restaurants, French, Coffee & Tea, Food, Sandwiches, Breakfast & Brunch",11,QC,4.0,45.6303662,-73.795944,Rosemere,11
Fatburger,"Burgers, Restaurants, Fast Food, American (Traditional)",10,AZ,3.5,33.6770727,-111.9740351,Pheonix,10
La Maison Verte,"French, Restaurants, Event Planning & Services, Venues & Event Spaces",10,QC,4.5,45.471354,-73.877733,Sainte-Geneviève,10
Cabane à Sucre Handfield,"Sugar Shacks, Food, Restaurants, Venues & Event Spaces, Event Planning & Services, Canadian (New)",10,QC,4.0,45.683381,-73.2460672,Saint-Marc-sur-Richelieu,10
Pomme Frite,"Restaurants, Burgers, Fast Food",10,QC,4.5,45.6394669309,-73.8422780111,Sainte-Thérèse-de-Blainville,10
M.I.C.K. Michael's International Creekside Kitchen,"Italian, Restaurants",10,PA,3.0,40.3468646,-80.0832782,Upper St. Clair,10
Monical's Pizza,"Italian, Pizza, Restaurants",10,IL,3.0,39.98906,-88.2624359,Tolono,10
Bear's Inn,"Chicken Wings, Restaurants",10,PA,4.5,40.5554139,-79.807836,Harwick,10
Le Pois Chiche,"Middle Eastern, Restaurants, Mediterranean, Buffets",10,QC,4.0,45.3335540971,-73.2689933851,Saint-Jean-sur-Richelieu,10
Mr Hero,"Sandwiches, Fast Food, Restaurants",10,OH,2.5,41.7050741,-81.3616978,Mentor On the Lake,10
Koryo Korean BBQ,"Korean, Fast Food, Restaurants",10,AB,1.5,51.202806,-113.9934348,Balzac,10
Sandi's Kountry Kitchen,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, Sandwiches",10,NY,5.0,44.9597306,-73.5924597,Mooers,10
Dunkin',"Sandwiches, Restaurants, Food, Donuts, Coffee & Tea",10,PA,1.5,40.2026518,-79.8365451,Belle Vernon,10
Restaurant Grégoire,"African, Fast Food, Restaurants",10,QC,4.0,45.307318,-73.747929,Mercier,10
Ristorante Linguini,"Italian, Restaurants",10,QC,3.5,45.4330912813,-73.9044640728,Baie-d'Urfe,10
Pizzaiolo,"Gluten-Free, Vegan, Pizza, Restaurants",10,ON,3.5,43.6449557718,-79.5215109135,Etobiicoke,10
Chez Cora,"Breakfast & Brunch, Restaurants",10,QC,2.5,45.49192,-73.708821,Saint Laurent,10
Wendy's,"Burgers, Restaurants, Fast Food",9,OH,2.5,41.3849762659,-81.7734260944,Parma Hts.,9
Tomate Basilic,"Italian, Restaurants",9,QC,4.0,45.6509944559,-73.5120002206,Pointe-Aux-Trembles,9
Stagecoach At Gordyville,"Food, Pizza, American (New), Barbeque, Restaurants",9,IL,3.0,40.312407,-88.039695,Gifford,9
Mediterranean & Persian Kabob House,"Afghan, Persian/Iranian, Mediterranean, Restaurants",9,ON,3.0,43.9427466,-79.4597531,Oak Ridges,9
Boston Market,"Restaurants, Chicken Shop",9,NV,4.0,36.2339074,-115.0504914,Nellis Air Force Base,9
Ellas Tavern,"Restaurants, American (New), Bars, Dive Bars, Nightlife",9,AZ,3.0,33.5381352653,-112.2382420238,Gelndale,9
Pizza Hut,"Italian, Restaurants, Chicken Wings, Pizza",9,OR,2.5,44.9474844502,-123.0489077657,Salem,9
India Masala,"Indian, Restaurants",9,QC,4.0,45.731516,-73.452615,Repentigny,9
Le Balnéo,"Restaurants, International, Bars, Italian, Canadian (New), Nightlife",9,QC,4.5,45.3869603789,-73.9627345227,L'ile-Perrot,9
Labelle,"Restaurants, French, Burgers, Poutineries, Hot Dogs",9,QC,4.5,45.6559026381,-74.3386937625,Lachute,9
Hunner's Restaurant & Catering,"Pizza, Restaurants, American (New), Sandwiches, American (Traditional)",9,PA,4.5,40.379247,-80.213697,Sturgeon,9
Jimmy the Greek,"Fast Food, Greek, Restaurants",9,AB,3.5,51.2032209,-113.9930715,Rocky View No. 44,9
We Ko PA Grille,"American (New), Restaurants",9,AZ,3.5,33.5854513018,-111.6808319092,Fort Mcdowell,9
Mama Bravo,"Restaurants, Pizza, Barbeque",9,QC,3.5,45.3876618898,-73.9661258127,L'ile-Perrot,9
Tootsie's Tap,"Pool Halls, Bars, Restaurants, Nightlife, American (Traditional)",9,WI,5.0,43.2502488,-89.4998153,Dane,9
Merlinos Pizza,"Restaurants, Salad, Food, Food Delivery Services, Pizza, Sandwiches, Italian",9,PA,3.0,40.3830682,-79.8098286,East McKeesport,9
China Dragon,"Chinese, Restaurants",9,PA,3.5,40.3687253,-80.2347236,Mc Donald,9
Burger King,"Fast Food, Restaurants, Burgers",9,AZ,2.0,33.3642863,-111.6539626,Mes,9
La Roulotte,"Canadian (New), Restaurants",9,QC,4.5,45.4828313,-73.8670091,Sainte-Genevieve,9
Wendy's,"Restaurants, Burgers, Fast Food",9,PA,2.5,40.5060071,-80.2226549,Moon Twp,9
Les Vergers Petit Et Fils,"Restaurants, Creperies, Food",9,QC,4.0,45.5341287,-73.1594503,Mont-Saint-Hilaire,9
McDonald's,"Restaurants, Burgers, Fast Food, Food, Coffee & Tea",8,QC,2.0,45.389704,-73.964009,Île-Perrot,8
The Flying Pig,"American (Traditional), Restaurants, Diners",8,NV,4.5,36.220083657,-115.2122601494,Pahrump,8
SORSI  E  MORSI,"Restaurants, Italian",8,ON,3.5,43.6492153,-79.5286091,ETOBICOKE,8
Le Planète,"Wine Bars, Bars, Italian, Nightlife, Burgers, Salad, Restaurants, Canadian (New)",8,QC,3.0,45.5206504,-73.5543287,Montéal,8
Driscoll Yough Twister,"Burgers, Restaurants",8,PA,3.0,40.243921,-79.811681,Buena Vista,8
Wendy's,"Fast Food, Restaurants, Burgers",8,OH,2.0,41.414767,-81.537954,Maple Hts.,8
Wendy's,"Fast Food, Restaurants, Burgers",8,OH,2.0,41.3978423,-81.9959821,N.Ridgeville,8
McDonald's,"Burgers, Fast Food, Food, Restaurants, Coffee & Tea",8,OH,2.0,41.6655367765,-81.2451792508,Concord Township,8
Hardy's Kitchen & Catering,"Sandwiches, American (Traditional), American (New), Burgers, Chicken Wings, Restaurants",8,OH,4.5,41.5395662,-81.4960748,Richmond Hts,8
Hooters,"Nightlife, Restaurants, Bars, American (Traditional), Sports Bars, Chicken Wings",8,AB,2.5,51.0128779,-114.0657281,Alberta,8
McDonald's,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",8,ON,3.0,43.7137148,-79.6309333,Malton,8
Noce Gourmet Pizzeria,"Pizza, Restaurants",8,OH,3.5,41.4772131,-81.6872061,Tremont,8
Fox's Pizza Den,"Pizza, Restaurants, Sandwiches",8,PA,3.0,40.4023147,-79.7748751,Pitcairn,8
Resto Belgo,"Restaurants, Cafes, Poutineries, Belgian",8,QC,4.5,45.3041134865,-73.2316275313,Iberville,8
Restaurant Johnny,"Restaurants, Canadian (New)",8,QC,4.0,45.7840078093,-74.0013400386,Saint-Jerome,8
Pic-Bois bistro taverne,"Bars, Restaurants, Nightlife",7,QC,4.0,45.7204439115,-73.4934738678,Charlemagne,7
Dilallo,"Restaurants, Burgers, Hot Dogs, Fast Food",7,QC,4.5,45.3885607,-73.5640972,Sainte-Catherine,7
Leblanc Patates,"Fast Food, Restaurants",7,QC,4.5,45.0876429,-74.1731954,Huntingdon,7
Monicals Pizza,"Pizza, Restaurants",7,IL,4.5,39.863273,-88.1607372,Villa Grove,7
The Bulldog Pub & Grille,"Nightlife, Bars, Pubs, Restaurants, British, Gastropubs",7,OH,4.0,41.2370446,-82.1190598,LaGrange,7
Mike's Kitchen,"Specialty Food, Imported Food, Restaurants, Food, Comfort Food, Ethnic Food",7,QC,3.5,45.4109518,-73.911796,Baie-d'Urfé,7
Rôtisserie St-Hubert,"Chicken Shop, French, Restaurants, Couriers & Delivery Services, Local Services, Barbeque, Chicken Wings",7,QC,3.5,45.5770534,-73.3318807,Sainte-Julie,7
Burger King,"Fast Food, Restaurants, Burgers",7,OH,2.5,41.1378108,-81.5082111,Austinburg,7
Chez Tony's,"Sandwiches, Pizza, Restaurants",7,QC,2.5,45.360513,-73.73017,Chateauguay,7
McDonald's,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",7,ON,2.0,43.7942953,-79.3299646,Agincourt,7
La Carcasse,"Steakhouses, Restaurants",7,QC,4.0,45.362834,-73.572329,Saint-Constant,7
Tom's Family Restaurant,"Food, Restaurants, Coffee & Tea, Comfort Food, Breakfast & Brunch",7,ON,4.0,43.870904,-79.8678424,Caledon East,7
Phoenix Resto Pub,"Restaurants, Nightlife, Burgers, Bars, Pizza, Pubs",7,QC,4.0,45.577027,-73.330855,Sainte-Julie,7
Subway Restaurants,"Restaurants, Fast Food, Sandwiches",7,SC,2.0,35.004465,-80.856527,Fort Mills,7
Enoteca Monza,"Restaurants, Pizza, Italian",7,QC,4.5,45.5021438918,-73.3764710898,Saintt-Bruno-de-Montarville,7
McDonald's,"Fast Food, Burgers, Restaurants, Coffee & Tea, Food",7,ON,1.5,43.7156627,-79.5078661,Downsview,7
The Green Mango,"Restaurants, Thai",7,PA,3.5,40.432559,-79.893698,Regent Square,7
Restaurant Au Mazot Suisse,Restaurants,7,QC,4.5,45.9881181,-74.1955538,Val-Morin,7
Di Dee's Diner,"Diners, Restaurants",7,SC,3.5,34.9654715414,-80.854678452,Lancaster,7
Pasteizza,"Salad, Pizza, Restaurants",7,QC,3.5,45.4530189886,-73.6453847589,Montreal-Ouest,7
White Castle,"Burgers, Fast Food, Restaurants",7,OH,3.5,41.4216173,-81.5268589,Bedford Hts.,7
L'Etoile de Pincourt,"Pizza, Restaurants",7,QC,4.0,45.3825974,-73.9916806,Pincourt,7
Wendy's,"Fast Food, Restaurants, Burgers",7,PA,1.5,40.3847154,-79.82283,N.Versailles,7
Restaurant Sawadee,"Canadian (New), Asian Fusion, Thai, Restaurants, French",7,QC,3.5,45.5557596,-73.2128238,Beloeil,7
Ernie & Ellie's Place,"Kosher, Restaurants",7,QC,2.0,45.4909446,-73.6507432,Côte Saint-Luc,7
El Tio Luis,"Mexican, Restaurants",7,QC,4.5,45.2536156633,-74.1354642436,Salaberry-de-Valleyfield,7
Qualité Summum,"Pizza, Sandwiches, Restaurants, Salad",7,QC,4.0,45.6372853,-72.9738002,Saint-Hyacinthe,7
The Roo Bar & Grill,"Bars, Nightlife, Burgers, Pizza, Restaurants",6,PA,3.5,40.3512599,-79.830586,Mckeesport,6
Patate Marco,"Restaurants, American (Traditional), Delis",6,QC,4.0,46.0668504052,-73.8826669405,Chertsey,6
Buzzard's Place,"Desserts, Restaurants, American (Traditional), Food, Bars, Nightlife",6,IL,4.0,40.3170136,-88.3499029,Fisher,6
Upper Deck Bar,"Bars, Cocktail Bars, American (Traditional), Nightlife, Restaurants",6,ON,3.5,43.6236766256,-79.3813701907,Centre Island,6
The Wild Hare,"Pubs, Bars, Nightlife, American (Traditional), Restaurants",6,IL,4.0,40.317181,-88.3498269,Fisher,6
Wendy's,"Burgers, Restaurants, Fast Food",6,PA,2.5,40.3484629,-79.9428923,W.Mifflin,6
The Keg Steakhouse + Bar,"Restaurants, Nightlife, American (Traditional), Seafood, Steakhouses, Bars",6,QC,4.0,45.5081787,-73.3766217,Saint-Bruno-de-Montarville,6
Happy's Pizza,"Chicken Wings, Pizza, Barbeque, Restaurants",6,OH,3.0,41.4262328,-81.6129694,Garfield Hts,6
Pains et Saveurs,"Restaurants, Cafes, Bakeries, Food",6,QC,5.0,45.5205114,-73.3179938,Saint-Bruno,6
Hookah Palace Restaurant & Lounge,"Nightlife, Bars, Hookah Bars, Food Court, Restaurants, Dance Clubs, Mediterranean",6,OH,3.5,41.44609,-81.7656628,Lindale,6
Subway Restaurants,"Fast Food, Restaurants, Sandwiches",6,OH,2.0,41.3723285,-81.9437094,Olmsted Twp,6
Eggsmart,"American (Traditional), Restaurants, Breakfast & Brunch, Burgers",6,ON,4.5,43.859831,-78.94528,Whtiby,6
Health-A-Licious,"Soup, Food, Wraps, Food Trucks, Restaurants, Salad",6,PA,3.5,40.4729882325,-79.8202362657,Penn Hills Township,6
Patate Mallette,"Fast Food, Burgers, Restaurants, Food Trucks, Food",6,QC,4.0,45.315634,-73.874844,Beauharnois,6
Da Vinci Pizzeria,"Pizza, Restaurants",6,PA,3.5,40.3341957,-79.879512,Port Vue,6
Pizzeria N° 900,"Pizza, Restaurants",6,QC,2.5,45.5055673,-73.3765918,Saint-Bruno-de-Montarville,6
Brulerie du Roy,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Sandwiches, Cafes",6,QC,4.0,46.025426,-73.4397881,Joliette,6
McDonald's,"Burgers, Restaurants, Fast Food, Food, Coffee & Tea",6,ON,3.0,44.0742437,-79.4808908,East Gwillimburry,6
Pochiche,"Sandwiches, Middle Eastern, Lebanese, Restaurants, Vegetarian, Mediterranean, Falafel, Vegan",6,QC,3.0,45.453015,-73.646031,Montréal-West,6
Subway,"Food, Restaurants, Fast Food, Sandwiches",6,AZ,1.0,33.7002514855,-111.924692877,Maricopa,6
Kojan Bistro,"Korean, Japanese, Restaurants",6,NC,2.5,35.133926,-80.71005,Mattews,6
Flapjacks Family Restaurant,"Sandwiches, Breakfast & Brunch, Restaurants",5,ON,3.5,43.8215904,-79.9435663,Caledon Village,5
Domino's Pizza,"Italian, Restaurants, Pizza",5,ON,3.0,43.952874728,-79.4554064469,Oakridges,5
Zone Shish Taouk,"Restaurants, Lebanese, Middle Eastern, Mediterranean",5,QC,4.0,45.3522099565,-73.2942836912,St-Jean-sur-Richelieu,5
L'Héritage,"Fondue, Modern European, Restaurants",5,QC,5.0,45.9027911839,-74.2513521162,Morin-Heights,5
Café O'Marguerites,"Restaurants, Food, Organic Stores, Cafes, Bistros",5,QC,3.5,46.031047,-74.057444,Sainte-Marguerite-du-Lac-Masson,5
Rôtisserie St-Hubert,"Chicken Shop, Restaurants, Barbeque",5,QC,2.5,45.3802526245,-73.5346060931,Candiac,5
Witsend,"Nightlife, Restaurants, Irish",5,QC,4.0,45.0453573,-73.5881044,Hemmingford,5
Ale Haus Tavern & Deli Shop,"Nightlife, Delis, Restaurants",5,OH,4.5,41.7053954,-81.3580526,Mentor On the,5
Bistro L'ange Cornu,"French, Restaurants",5,QC,4.5,45.828565,-73.422702,L'assomption,5
Rest-Ô-Vieux Poêle,"Canadian (New), Restaurants, Pizza, Fish & Chips, British, Seafood, Breakfast & Brunch",5,QC,4.5,45.063744,-73.31762,Noyan,5
Club Touriste Bar & Restaurant,"Restaurants, Lounges, Event Planning & Services, Canadian (New), Nightlife, Bars, Venues & Event Spaces",5,QC,4.0,45.256505,-74.1243297,Salaberry-De-Valleyfield,5
Resto le Douglas,"Diners, Breakfast & Brunch, American (Traditional), Event Planning & Services, Canadian (New), Hotels, Restaurants, Hotels & Travel",5,QC,4.0,45.1942849993,-73.4479957312,Napierville,5
Graydon Bar & Grill,"Pubs, Bars, Nightlife, American (Traditional), Restaurants",5,ON,2.5,43.5806102,-79.7120958,Streetsville,5
Sushi Shop,"Sushi Bars, Restaurants, Food, Poke",5,QC,3.0,45.4685474,-73.5430713,Île-des-Soeurs,5
Rôtisserie St-Hubert,"Chicken Shop, Barbeque, Restaurants",5,QC,3.5,45.8900853,-74.1460249,Piedmont,5
Beach Club,"Nightlife, Music Venues, Active Life, Supper Clubs, Arts & Entertainment, Beaches, Dinner Theater, Restaurants",5,QC,3.0,45.5058539284,-73.97405494,Pointe-Calumet,5
June Bug's Bar,"Restaurants, Soup, Breakfast & Brunch, Burgers",5,PA,4.5,40.238554,-79.8043036,Sutersville,5
La Station des Sports,"Breakfast & Brunch, Sports Bars, Restaurants, Bars, Canadian (New), Nightlife, Burgers, Barbeque",5,QC,3.0,45.598484,-73.577985,Saint Leonard,5
Ransom Bay Inn B & B,"Hotels, Hotels & Travel, Event Planning & Services, Bed & Breakfast, Restaurants, American (Traditional)",5,VT,5.0,44.9538777,-73.2703918,Alburg,5
Grill San Antonio's,Restaurants,5,QC,3.5,45.7190688,-73.6229052,Lachenaie,5
Pizza Hut,"Restaurants, Pizza, Chicken Wings, Italian",5,IL,3.5,41.9768786,-87.7294771,Chicago,5
Pizzarella Restaurant,"Pizza, Restaurants",5,QC,3.5,45.6425628,-73.5552268,Montreal-Est,5
Burger Bob,"Burgers, Restaurants, Poutineries, Fast Food",5,QC,4.0,45.0529115987,-73.5855202008,Hemmingford,5
Desi Masala,"Indian, Pakistani, Restaurants",5,XWY,4.5,43.6528212,-79.3763454,Leeds,5
Pizza Hut,"Pizza, Restaurants, Food, Italian, Food Delivery Services",5,QC,1.5,45.5132734,-73.6758868,De l'Eglise,5
La Lanterne,"Canadian (New), Restaurants, Caribbean",5,QC,3.0,46.042273,-73.706638,Rawdon,5
Harvey's,"Burgers, Restaurants, American (Traditional), Fast Food",5,QC,3.5,45.5681833,-73.5904203,St. Léonard,5
O Petit Restaurant,"Canadian (New), Restaurants, Breakfast & Brunch",5,QC,3.5,45.9065258,-74.2540761,Morin-Heights,5
Restaurant La Nouvelle-Orleans,"Restaurants, Cajun/Creole",5,QC,4.0,45.2532702,-74.1339378,Salaberry-De-Valleyfield,5
Restaurant Nic-Pic,"French, Diners, Restaurants, Canadian (New)",5,QC,3.0,45.3040228529,-73.2667620275,Saint-Jean-Sur-Richelieu,5
Le Shack de la Marina,"Bars, Seafood, Nightlife, Restaurants",5,QC,3.0,45.0823005,-73.1492214,Venise-en-Québec,5
Subway Restaurants,"Sandwiches, Restaurants, Fast Food",5,OH,4.0,41.673475,-81.2827577,Mentor ohio,5
Lal Kella Tandoori,"Restaurants, Indian",5,QC,4.5,45.360652,-73.714577,Chatauguay,5
Cantine Bayeur,"Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants",5,QC,3.5,45.1929063,-73.4122438,Napierville,5
Makisu,"Sushi Bars, Restaurants, Japanese, Vietnamese",5,QC,4.0,45.6477448078,-73.8410919407,Sainte-thérèse,5
Auberge des Gallant,"Event Planning & Services, Day Spas, Hotels, Hotels & Travel, Beauty & Spas, Venues & Event Spaces, French, Restaurants",5,QC,5.0,45.428869,-74.33429,Sainte-Marthe,5
Le Suki,"Restaurants, Sushi Bars",4,QC,3.0,45.8635429,-74.0706908,Prévost,4
La Fringale,"Hot Dogs, Restaurants, Poutineries, Fast Food",4,QC,5.0,45.5480274634,-73.2236547103,Belœil,4
Scéna,"Restaurants, Arts & Entertainment",4,QC,3.0,45.5043179,-73.5495671,Old Port of Montreal,4
TABOO Cuisine Rebelle,"Poutineries, Restaurants, Nightlife, Lounges, Cocktail Bars, Dance Clubs, Bars, Burgers",4,QC,3.5,45.8269303,-73.4244339,L'Assomption,4
J&R Kosher Meat & Delicatessen,"Food, Delicatessen, Restaurants, Kosher, Butcher",4,QC,5.0,45.4769307,-73.663827,Côte-Saint-Luc,4
Cantine Bernard,"Hot Dogs, Restaurants, Burgers, Poutineries",4,QC,4.0,45.5966363,-73.087464,Sainte-Madeleine,4
Cosi Cafe,"Restaurants, Cafes",4,QC,2.0,45.8932427,-74.1583896,Saint-Sauveur-des-Monts,4
La Pizz' Super Choix,"Restaurants, Sandwiches, Pizza, Italian",4,QC,4.0,45.5271032,-73.2881183,Saint-Basile-Le-Grand,4
Issi's Place,"Vegetarian, Sushi Bars, Restaurants, Pizza, Salad",4,OH,5.0,41.5017231245,-81.5202619135,south Euclid,4
Marco's Pizza,"Pizza, Restaurants",4,OH,3.0,41.136988,-81.488488,Cuyahoga Fls,4
Restaurant La Suisse,"Fondue, Restaurants",4,QC,5.0,45.1253614,-73.0928474,Saint-Pierre-de-Véronne-à-Pike-River,4
Food Lion,"Sandwiches, Delis, Food, Grocery, Restaurants",4,NC,3.0,35.3056837,-80.8606968,Paw Creek,4
Tim's Corner Bar,"Nightlife, Restaurants, Barbeque, American (Traditional), Bars, Seafood",4,PA,4.5,40.2727427,-79.8959742,West Elizabeth,4
Atlantic Place Dental Office,"General Dentistry, Restaurants, Health & Medical, Shopping, Dentists",4,CA,3.0,36.1250534058,-115.1639175415,Monterey Park,4
Shillelagh's Pub,"Restaurants, Canadian (New), Food",4,AB,2.0,51.0844355,-113.9546185,Division No. 6,4
The South End Tavern,"American (Traditional), Restaurants, Bars, Nightlife",4,OH,4.5,41.277742,-81.517639,Northfield Center Township,4
Bistro A Champlain,"French, Restaurants",4,QC,3.0,46.0312971,-74.056695,Sainte-Marguerite-Esterel,4
Mocha Joe's,"Breakfast & Brunch, Restaurants, American (New), Sandwiches",4,OH,4.0,41.6734511,-81.2827318,Concord Twp,4
Pizza Hut,"Pizza, Restaurants, Food Delivery Services, Chicken Wings, Italian, Food",4,QC,2.0,45.581582,-73.706875,Pont-Viau,4
Choco Choc Café,"Restaurants, Cafes, Comfort Food",4,QC,4.0,45.0816015064,-73.3726096256,Lacolle,4
Mikes,"Noodles, Restaurants, Italian, Breakfast & Brunch, Pizza",4,QC,3.0,45.6869295,-73.4311511,Varennes,4
Tracy's Deli,"Food, Delis, Restaurants",4,PA,4.5,40.4694421,-79.9857014,Spring Hill City View,4
Taverne de la Ferme,"Bars, Nightlife, Pubs, Local Flavor, Restaurants, Burgers, Pizza",4,QC,5.0,45.123985,-73.993757,Ormstown,4
Shand Thai,"Restaurants, Thai",4,QC,3.0,45.4610002695,-74.095037654,Oka,4
Caviar Sushi,"Asian Fusion, Restaurants, Japanese, Sushi Bars",4,QC,3.0,45.6660123,-73.7582051,Bois-des-Filion,4
Cruisin Coneheads,"Hot Dogs, Restaurants, Ice Cream & Frozen Yogurt, Food",4,OH,3.5,41.7728019,-81.1673208,Perry,4
Ash & Kris Kitchen,"Food, Sandwiches, Desserts, Mediterranean, Food Trucks, Restaurants",4,PA,3.5,40.4366326,-79.953824,Greensburg,4
Knuckleheads Pizza,"Pizza, Restaurants, Sandwiches, Cafes",4,PA,3.5,40.367270153,-80.2935345098,Midway,4
Rôtisserie St-Hubert,"Barbeque, Restaurants, Chicken Shop",4,QC,3.0,45.270726,-74.131689,Valleyfield,4
Wendy's,"Fast Food, Burgers, Restaurants, Hot Dogs",4,OH,4.0,41.4189569,-81.6069748,Garfield Hts.,4
Restaurant - Auberge du Lac Morency,"Restaurants, Hotels, Event Planning & Services, Hotels & Travel, Canadian (New), French",4,QC,4.5,45.925677,-74.04146,Saint-Hippolyte,4
Pub Barils & Ardoises,"Burgers, Pubs, Nightlife, Barbeque, Bistros, Bars, Restaurants",4,QC,5.0,45.8614677249,-74.0701273178,Prévost,4
Boston Pizza,"Pizza, Restaurants, Sandwiches, Salad",4,QC,3.0,45.407197,-74.040497,Vaudreuil,4
Leonidas,"Restaurants, Cafes, Food, Specialty Food, Candy Stores, Sandwiches, Ice Cream & Frozen Yogurt, Chocolatiers & Shops",4,QC,3.5,45.514879015,-73.6454088986,Mount Royal,4
Brochetterie Naxos,"Pizza, Fast Food, Restaurants",4,QC,5.0,45.2940712,-74.1768696,Coteau-du-Lac,4
Restaurant La Porte Grecque Enr,Restaurants,4,QC,4.0,46.0670069,-73.490804,Saint-Charles-Borromee,4
Georgio's,"Restaurants, Pizza",4,OH,3.5,41.7662672709,-81.1801421774,Perry,4
Le Viking Restaurant & Bar,"Shopping, Sporting Goods, Restaurants, Italian, Steakhouses",4,QC,5.0,46.0312391,-74.0547415,Sainte-Marguerite-du-lac-Masson,4
La Belle Province,"Canadian (New), Restaurants",4,QC,2.5,45.5278543255,-73.7838943559,Sainte-Dorothée,4
Henri,"Burgers, Restaurants, Caterers, Event Planning & Services, Fast Food, Breakfast & Brunch, Canadian (New), Poutineries",4,QC,3.0,46.038431,-73.44393,Saint-Charles-Borromée,4
House Of Soul Catering,"Restaurants, Chicken Wings, Caribbean, Soul Food",4,PA,5.0,40.4004521,-79.8867978,Whitaker,4
Ilario's Trattoria and Vino's Pub,"Restaurants, Pubs, Nightlife, Italian, Bars",4,PA,4.0,40.461152,-79.948524,Bloomfield,4
Famous Delly Boys,"Restaurants, Delis",4,QC,2.0,45.4598054,-73.6631182,Cote-Saint-Luc,4
Home Burger,"Burgers, Restaurants",3,HPL,4.5,43.7429401909,-79.220507741,Hartlepool,3
Tache de Café,"Cafes, Restaurants",3,QC,4.5,45.5120624,-73.6793369,St-Laurent,3
Domaine de la Templerie,"American (New), Restaurants, Canadian (New)",3,QC,5.0,45.143813,-74.142178,Godmanchester,3
Subway Restaurants,"Restaurants, Sandwiches, Fast Food",3,PA,3.0,40.387513,-79.823865,N Versailles,3
Masaya,"Mediterranean, Restaurants",3,QC,2.0,45.5105342271,-73.8109387715,Roxboro,3
L'Hermine,"Bistros, Food, Restaurants, Sugar Shacks, Local Flavor",3,QC,2.5,45.0481262,-73.8155548,Havelock,3
Carluccio's,"Italian, Restaurants",3,NV,2.5,36.100263,-115.3151822,Summerlin South,3
Umi Sushi Express,"Restaurants, Japanese, Sushi Bars",3,AB,2.0,51.2032209,-113.9930715,Rocky View County,3
La Vita,"Restaurants, Pizza, Italian",3,QC,4.5,45.5753568,-73.6977717,"Laval, Pont Viau",3
Bistro SIR Wilfrid,"Restaurants, Cafes",3,QC,4.0,45.5677032,-73.1815634,Mont St-hilaire,3
La Belle Province,Restaurants,3,QC,1.5,45.3624152,-72.9342959,Ange-Gardien,3
Sushi Shop Rosemère,"Sushi Bars, Restaurants, French",3,QC,3.0,45.623161,-73.802502,Sainte-Therese,3
L'Etoile,"Restaurants, Breakfast & Brunch, Pizza, Canadian (New)",3,QC,2.5,45.8879369,-73.283094,Lavaltrie,3
St-Hubert Express,"Canadian (New), Restaurants",3,QC,3.0,45.5148879425,-73.5629081726,Ville-Marie,3
Refresquería La Paloma,"Mexican, Shaved Ice, Desserts, Food, Restaurants",3,AZ,4.0,33.5442575,-112.0788006,Somerton,3
Les Jardins Sauvages,"Restaurants, American (New), Canadian (New)",3,QC,4.5,45.8781265,-73.5445381,Saint-Roch-de-l'Achigan,3
Top Gun Diner,"American (New), Gastropubs, Breakfast & Brunch, Restaurants",3,NC,2.5,35.4805307608,-80.9942364693,Catawba Springs,3
Mangoland,"Latin American, Food Stands, Colombian, Ice Cream & Frozen Yogurt, Specialty Food, Restaurants, Food",3,AB,4.0,51.2032209,-113.9930715,Rocky View County,3
Taters Country Restaurant,"American (New), Restaurants",3,OH,4.0,41.6736549,-81.282494,Township of Concord,3
Najat's Cuisine Authentic Lebanese Food,"Middle Eastern, Restaurants, Lebanese",3,PA,3.5,40.4051248,-79.8392375,North Braddock,3
Restaurant st Clet Grill,"Restaurants, Pizza",3,QC,3.0,45.3877312,-74.2428734,St-Clet,3
Deux Grains Au Moulin,"Cafes, Restaurants",3,QC,4.5,45.3081498,-74.0569203,Les Cèdres,3
Chez Ti- Polo,"Restaurants, Diners",3,QC,4.5,45.1458875,-73.1925168,Henryville,3
Down the Road Lounge,"Bars, American (Traditional), Nightlife, Restaurants, Diners",3,PA,2.5,40.485236,-79.769482,Plum Boro,3
Cabane à Sucre Constantin Grégoire,"Canadian (New), Food, Grocery, Restaurants",3,QC,1.5,45.922029,-73.6638668,Saint-Esprit,3
McDonald's,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",3,QC,2.5,45.5221539,-73.7887377,Ste-Dorothée,3
